"APPLICATION_ID","DEALER_ID","APP_DATE","REQUESTED_AMOUNT","REQUESTED_TERM","CREDIT_TIER","DECISION"
"APP-6FC48BA9B1E4","D1008","2026-06-22",42300,60,"Near_Prime","Declined"
"APP-EE9C1DDE2123","D1008","2026-06-22",27200,84,"Prime","Booked"
"APP-ED7D4729089B","D1008","2026-06-23",44000,84,"Prime","Declined"
"APP-32E99BDF063D","D1008","2026-06-23",39400,84,"Prime","Declined"
"APP-7407F0DA00DA","D1008","2026-06-23",25400,72,"Prime","Booked"
"APP-3449B527B6AC","D1008","2026-06-24",26000,72,"Subprime","Declined"
"APP-538401362A74","D1008","2026-06-24",32900,84,"Near_Prime","Booked"
"APP-E571EAFE6642","D1008","2026-06-24",40300,72,"Prime","Declined"
"APP-52B3B58A17E1","D1008","2026-06-24",44700,72,"Prime","Booked"
"APP-A8AE013CF5F7","D1009","2026-03-28",37500,48,"Prime","Declined"
"APP-AE6F15E309C7","D1009","2026-03-28",39700,72,"Prime","Booked"
"APP-79721A065411","D1009","2026-03-29",36500,48,"Prime","Booked"
"APP-1E9446D17072","D1009","2026-03-29",31400,60,"Prime","Booked"
"APP-74BF7BCF3B6A","D1009","2026-03-30",39100,72,"Prime","Approved"
"APP-FC2D5CA85BCD","D1009","2026-03-30",38900,60,"Prime","Approved"
"APP-79840EC9D1F6","D1009","2026-03-30",42900,60,"Near_Prime","Booked"
"APP-F9CC1136FBFA","D1009","2026-03-30",38100,60,"Prime","Approved"
"APP-3B3ED67BF1FC","D1009","2026-03-31",33000,72,"Prime","Booked"
"APP-4EDC7A9B5DF7","D1009","2026-03-31",36200,84,"Prime","Booked"
"APP-3C55D4CE8216","D1009","2026-03-31",56400,84,"Prime","Declined"
"APP-7E9B7415B9A3","D1009","2026-03-31",33800,60,"Subprime","Approved"
"APP-6D5F55E8EB47","D1009","2026-03-31",36500,72,"Prime","Approved"
"APP-A8E2A63C9EE6","D1009","2026-04-01",26000,84,"Subprime","Declined"
"APP-D038B9EAEAD3","D1009","2026-04-01",34200,60,"Prime","Approved"
"APP-303159B6681C","D1009","2026-04-01",34700,84,"Prime","Booked"
"APP-5CD199D7EFA0","D1009","2026-04-01",40000,60,"Prime","Declined"
"APP-75D0E8CC048F","D1009","2026-04-02",33700,84,"Prime","Approved"
"APP-FD83D985824B","D1009","2026-04-02",38400,48,"Prime","Booked"
"APP-04BF712A4928","D1009","2026-04-02",25100,72,"Subprime","Declined"
"APP-1A52FD94E16D","D1009","2026-04-02",34900,48,"Near_Prime","Approved"
"APP-7A63908B65D5","D1009","2026-04-02",32000,84,"Prime","Approved"
"APP-93C6BA7B4F55","D1009","2026-04-03",36400,72,"Near_Prime","Approved"
"APP-C8B9DC35D42F","D1009","2026-04-03",39100,84,"Prime","Declined"
"APP-25EE674AAAA5","D1009","2026-04-03",45100,72,"Prime","Booked"
"APP-9D60166F0064","D1009","2026-04-03",39800,72,"Prime","Declined"
"APP-165B3C7D8691","D1009","2026-04-03",45900,60,"Near_Prime","Booked"
"APP-8DE0B847E6B9","D1009","2026-04-04",35600,60,"Prime","Approved"
"APP-460655AB359D","D1009","2026-04-04",32200,72,"Near_Prime","Booked"
"APP-DDAB9F8F692A","D1009","2026-04-04",41000,72,"Prime","Booked"
"APP-05EB6710CD40","D1009","2026-04-05",45800,84,"Prime","Booked"
"APP-3E6807BD1A60","D1009","2026-04-05",27500,84,"Subprime","Booked"
"APP-F891180C68CF","D1009","2026-04-05",46900,60,"Near_Prime","Declined"
"APP-6627C01D4A49","D1009","2026-04-06",33100,72,"Prime","Declined"
"APP-CC3E0F3D5AD1","D1009","2026-04-06",41800,84,"Prime","Booked"
"APP-4BCB527C4004","D1009","2026-04-06",35600,60,"Prime","Approved"
"APP-EBC5B7565FFA","D1009","2026-04-06",41500,84,"Near_Prime","Booked"
"APP-1BBF734CD0B2","D1009","2026-04-07",37200,84,"Near_Prime","Approved"
"APP-45BC440898C8","D1009","2026-04-07",39000,72,"Prime","Booked"
"APP-11518651F608","D1009","2026-04-07",32300,72,"Subprime","Booked"
"APP-E83CFEDE5520","D1009","2026-04-07",35000,72,"Prime","Approved"
"APP-B6148A16DF29","D1009","2026-04-07",44000,72,"Prime","Booked"
"APP-69DC785E54C0","D1009","2026-04-08",33700,72,"Subprime","Declined"
"APP-0B0CD7F58AE9","D1009","2026-04-08",37700,72,"Prime","Declined"
"APP-E3F5CD0BFCD1","D1009","2026-04-08",35700,84,"Prime","Booked"
"APP-8DF30066547D","D1009","2026-04-08",45200,60,"Prime","Approved"
"APP-9E73774E6847","D1009","2026-04-09",46900,72,"Prime","Declined"
"APP-ACF37EB83CB9","D1009","2026-04-09",41700,84,"Prime","Approved"
"APP-350CF8D7BDF5","D1009","2026-04-09",28300,72,"Near_Prime","Declined"
"APP-FD1F8D42E489","D1009","2026-04-09",39700,72,"Prime","Approved"
"APP-175F73B53D39","D1009","2026-04-09",34500,72,"Prime","Declined"
"APP-1509030D127D","D1009","2026-04-10",31500,84,"Prime","Declined"
"APP-21B785C73284","D1009","2026-04-10",43800,72,"Near_Prime","Booked"
"APP-C99726E2AD1D","D1009","2026-04-10",27300,72,"Prime","Booked"
"APP-C8355EDF1728","D1009","2026-04-10",31300,72,"Prime","Approved"
"APP-AE47C02ABD59","D1009","2026-04-10",44900,72,"Prime","Declined"
"APP-868E7B3CF5A0","D1009","2026-04-11",33800,72,"Prime","Declined"
"APP-57FE2D087CF1","D1009","2026-04-11",38900,84,"Near_Prime","Approved"
"APP-B497DFFB1913","D1009","2026-04-11",32600,72,"Near_Prime","Booked"
"APP-32998CBCE7C4","D1009","2026-04-12",42700,84,"Prime","Approved"
"APP-614C36064311","D1009","2026-04-12",47300,48,"Prime","Booked"
"APP-EFCDADDC7B3A","D1009","2026-04-13",35600,72,"Subprime","Approved"
"APP-52FBDE66C8A2","D1009","2026-04-13",30300,72,"Subprime","Booked"
"APP-192395C2F2A3","D1009","2026-04-13",38900,72,"Near_Prime","Declined"
"APP-D63A7BEBD1FB","D1009","2026-04-13",41100,60,"Near_Prime","Booked"
"APP-DF2F62A46E5E","D1009","2026-04-14",26100,72,"Subprime","Booked"
"APP-24B7FF07028D","D1009","2026-04-14",39100,72,"Prime","Declined"
"APP-FA1FB465DE63","D1009","2026-04-14",35100,72,"Prime","Booked"
"APP-E17852C8C8B0","D1009","2026-04-14",57500,72,"Prime","Booked"
"APP-F2456EDCE00A","D1009","2026-04-14",23400,72,"Subprime","Booked"
"APP-0B37DF3B15B2","D1009","2026-04-15",40400,72,"Near_Prime","Declined"
"APP-CD908EB0DAA6","D1009","2026-04-15",43500,72,"Prime","Booked"
"APP-4831D40F584B","D1009","2026-04-15",31100,72,"Prime","Declined"
"APP-694CDD1B9B1C","D1009","2026-04-15",37200,60,"Prime","Declined"
"APP-948BBE0972CF","D1009","2026-04-16",41700,48,"Prime","Booked"
"APP-6AE575460652","D1009","2026-04-16",33200,72,"Prime","Approved"
"APP-1A131982AC9A","D1009","2026-04-16",45800,72,"Prime","Declined"
"APP-AA25F3176FA3","D1009","2026-04-16",33600,84,"Near_Prime","Booked"
"APP-680D4B41DFA5","D1009","2026-04-17",38500,72,"Near_Prime","Approved"
"APP-794CDD0DC033","D1009","2026-04-17",31800,60,"Prime","Booked"
"APP-6B38D86CB43C","D1009","2026-04-17",41000,72,"Prime","Booked"
"APP-DE2A3DF2D915","D1009","2026-04-17",44500,84,"Prime","Booked"
"APP-36C09D22AB2E","D1009","2026-04-18",35200,72,"Prime","Declined"
"APP-06736D7FA463","D1009","2026-04-18",42000,84,"Near_Prime","Booked"
"APP-A347E43F0E6D","D1009","2026-04-18",34200,60,"Prime","Booked"
"APP-9CEF1335D31F","D1009","2026-04-19",37900,72,"Prime","Declined"
"APP-B57E7E5922BF","D1009","2026-04-19",43300,72,"Prime","Declined"
"APP-798C03424DD7","D1009","2026-04-20",36900,84,"Subprime","Booked"
"APP-4A7E80CC0A67","D1009","2026-04-20",37300,84,"Prime","Declined"
"APP-FA234DF3F34A","D1009","2026-04-20",37000,48,"Prime","Approved"
"APP-76C53CAD56FE","D1009","2026-04-20",40200,72,"Prime","Declined"
"APP-73527B014292","D1009","2026-04-20",44200,60,"Prime","Booked"
"APP-AB2EE401A326","D1009","2026-04-21",41900,72,"Prime","Booked"
"APP-D1D8627714C5","D1009","2026-04-21",36200,72,"Prime","Declined"
"APP-8E9EDE9BD1D4","D1009","2026-04-21",35900,48,"Prime","Declined"
"APP-D037EB224A9A","D1009","2026-04-21",36300,48,"Prime","Booked"
"APP-B05221DF8696","D1009","2026-04-21",44500,84,"Prime","Booked"
"APP-B8D3D980EACE","D1009","2026-04-22",39100,72,"Prime","Declined"
"APP-F2E2C0DFA2FD","D1009","2026-04-22",27500,72,"Subprime","Declined"
"APP-89CD4D82EF0A","D1009","2026-04-22",30900,72,"Prime","Booked"
"APP-5DD5E720B5EF","D1009","2026-04-22",42900,72,"Near_Prime","Booked"
"APP-59F85BB6332C","D1009","2026-04-23",44300,84,"Prime","Declined"
"APP-E4CE8D259646","D1009","2026-04-23",39600,60,"Prime","Booked"
"APP-74B40104D992","D1009","2026-04-23",38000,72,"Near_Prime","Declined"
"APP-5A84E2AA54A8","D1009","2026-04-24",35300,84,"Prime","Declined"
"APP-D187826F613D","D1009","2026-04-24",39600,48,"Prime","Approved"
"APP-9E47A3A3ADEE","D1009","2026-04-24",34300,60,"Prime","Booked"
"APP-D0FEA0A9FFD9","D1009","2026-04-24",28000,72,"Near_Prime","Declined"
"APP-9E45C0B82DBA","D1009","2026-04-25",31800,48,"Prime","Declined"
"APP-391C362CE97F","D1009","2026-04-25",30700,72,"Prime","Declined"
"APP-352BC6F28750","D1009","2026-04-25",25300,72,"Subprime","Declined"
"APP-9D7956C65AA9","D1009","2026-04-26",46700,84,"Prime","Booked"
"APP-DB65338042B4","D1009","2026-04-26",33200,72,"Subprime","Booked"
"APP-8EA5A3179376","D1009","2026-04-26",22000,72,"Subprime","Declined"
"APP-782CF983BBD4","D1009","2026-04-27",39100,72,"Near_Prime","Declined"
"APP-AA838D9BE6AB","D1009","2026-04-27",32200,72,"Subprime","Approved"
"APP-55043E78E232","D1009","2026-04-27",37400,84,"Near_Prime","Booked"
"APP-1CB6172B5B6B","D1009","2026-04-27",39200,84,"Prime","Booked"
"APP-69C6994DC96B","D1009","2026-04-28",36900,60,"Prime","Declined"
"APP-F01A1CADB4B2","D1009","2026-04-28",26400,72,"Subprime","Booked"
"APP-D4076C992709","D1009","2026-04-28",38600,60,"Prime","Declined"
"APP-BB008E7CB8A3","D1009","2026-04-28",39800,72,"Prime","Declined"
"APP-C2EB87F4C4CD","D1009","2026-04-29",34800,72,"Prime","Declined"
"APP-ECDE20E5C004","D1009","2026-04-29",26700,60,"Subprime","Declined"
"APP-CD76A364789E","D1009","2026-04-29",38900,72,"Near_Prime","Approved"
"APP-54DB88117046","D1009","2026-04-29",35800,84,"Prime","Approved"
"APP-2D428B58AE0B","D1009","2026-04-29",30400,84,"Subprime","Booked"
"APP-194908C010BD","D1009","2026-04-30",23000,72,"Subprime","Approved"
"APP-A5B7DDF1BFF8","D1009","2026-04-30",40100,84,"Prime","Declined"
"APP-62E3870E935B","D1009","2026-04-30",27500,60,"Prime","Booked"
"APP-66E7A11FE614","D1009","2026-04-30",28200,72,"Prime","Approved"
"APP-1B4DBE00AFF0","D1009","2026-05-01",31600,48,"Prime","Declined"
"APP-44F4E4EFE048","D1009","2026-05-01",41600,72,"Prime","Booked"
"APP-0139E7F2B751","D1009","2026-05-01",39900,60,"Prime","Approved"
"APP-1B61183DEDC8","D1009","2026-05-01",44500,84,"Prime","Approved"
"APP-9C5CE802D024","D1009","2026-05-02",51100,60,"Prime","Approved"
"APP-0A2A9691811F","D1009","2026-05-02",40700,72,"Subprime","Booked"
"APP-DC4CC38E0763","D1009","2026-05-02",31000,48,"Subprime","Booked"
"APP-5F1B001888D9","D1009","2026-05-03",39700,72,"Prime","Declined"
"APP-6C21D49EB0FB","D1009","2026-05-03",29800,60,"Prime","Approved"
"APP-202D60E4A2B5","D1009","2026-05-04",31300,84,"Prime","Declined"
"APP-405A38BB22B9","D1009","2026-05-04",36500,72,"Prime","Booked"
"APP-87DBEE53BB83","D1009","2026-05-04",47300,84,"Prime","Declined"
"APP-C481A066AA8F","D1009","2026-05-04",41200,72,"Prime","Approved"
"APP-B34FF8687720","D1009","2026-05-04",34100,48,"Prime","Booked"
"APP-048E8EBFEB43","D1009","2026-05-05",36800,84,"Subprime","Booked"
"APP-C8F66AAC2FE5","D1009","2026-05-05",34200,72,"Subprime","Approved"
"APP-7C2F355FAB3A","D1009","2026-05-05",45700,72,"Prime","Booked"
"APP-F3055452CB2F","D1009","2026-05-05",34300,60,"Subprime","Approved"
"APP-40CCF51ECC9C","D1009","2026-05-05",30100,60,"Prime","Booked"
"APP-4E640C5E2238","D1009","2026-05-06",37400,72,"Near_Prime","Declined"
"APP-AC542A36911F","D1009","2026-05-06",35400,60,"Prime","Declined"
"APP-B3166B38D118","D1009","2026-05-06",27300,60,"Subprime","Declined"
"APP-50B47155CB9D","D1009","2026-05-06",42300,60,"Prime","Booked"
"APP-A91A5BA56676","D1009","2026-05-07",43500,84,"Prime","Approved"
"APP-D3029245F54F","D1009","2026-05-07",29700,84,"Subprime","Declined"
"APP-C7F292343CA9","D1009","2026-05-07",41200,60,"Prime","Booked"
"APP-5630D10ACF6D","D1009","2026-05-07",44000,72,"Prime","Approved"
"APP-8CA4BDC87F0C","D1009","2026-05-07",32800,72,"Prime","Declined"
"APP-52D351B679DA","D1009","2026-05-08",37000,84,"Prime","Approved"
"APP-6F7D015F2E33","D1009","2026-05-08",30900,60,"Prime","Approved"
"APP-7A1EBB61FFDD","D1009","2026-05-08",32800,72,"Prime","Booked"
"APP-12AF725EC5B9","D1009","2026-05-08",34700,84,"Prime","Declined"
"APP-955D3A739A59","D1009","2026-05-08",41500,84,"Prime","Declined"
"APP-5C43C2539B8D","D1009","2026-05-09",42400,60,"Prime","Approved"
"APP-AC064DD581A8","D1009","2026-05-09",33300,60,"Near_Prime","Declined"
"APP-0D1E985C4F0B","D1009","2026-05-09",43000,60,"Prime","Booked"
"APP-0A5AF068497D","D1009","2026-05-10",38800,60,"Prime","Booked"
"APP-E69EAB32D5A5","D1009","2026-05-10",38500,72,"Prime","Approved"
"APP-AD18211533BD","D1009","2026-05-10",35800,60,"Near_Prime","Declined"
"APP-E6B8B49C3EA0","D1009","2026-05-11",42600,60,"Near_Prime","Booked"
"APP-8D1DDA879AF2","D1009","2026-05-11",34800,48,"Subprime","Booked"
"APP-D3477FFA6A73","D1009","2026-05-11",40400,84,"Prime","Booked"
"APP-3E0A19D084DC","D1009","2026-05-11",40400,48,"Prime","Approved"
"APP-F333A084756D","D1009","2026-05-11",39900,48,"Prime","Approved"
"APP-0269AF5054E0","D1009","2026-05-12",35900,72,"Prime","Approved"
"APP-A62E49EEE3B7","D1009","2026-05-12",25100,84,"Subprime","Approved"
"APP-29519F808A6E","D1009","2026-05-12",34800,60,"Prime","Declined"
"APP-9FE67A6E54A0","D1009","2026-05-12",27900,72,"Subprime","Approved"
"APP-FF147272AEA5","D1009","2026-05-12",34400,72,"Subprime","Declined"
"APP-7E81A414F336","D1009","2026-05-13",31800,60,"Prime","Approved"
"APP-1E1A35D649A7","D1009","2026-05-13",36400,72,"Prime","Declined"
"APP-35E7FC1C399E","D1009","2026-05-13",33900,72,"Subprime","Booked"
"APP-454E74B97603","D1009","2026-05-13",49800,72,"Prime","Approved"
"APP-4DDEA2141137","D1009","2026-05-14",30200,84,"Prime","Declined"
"APP-E69E34C187E1","D1009","2026-05-14",24600,60,"Subprime","Approved"
"APP-C07854FAD144","D1009","2026-05-14",40000,72,"Prime","Approved"
"APP-96A4DD7E0D60","D1009","2026-05-14",38000,72,"Prime","Booked"
"APP-EA999687D916","D1009","2026-05-14",30800,72,"Near_Prime","Approved"
"APP-B739FA450AC2","D1009","2026-05-15",35500,48,"Near_Prime","Approved"
"APP-4BB16CC23F84","D1009","2026-05-15",28900,84,"Subprime","Booked"
"APP-B3D1041A422B","D1009","2026-05-15",26300,84,"Prime","Approved"
"APP-65EBEC300B95","D1009","2026-05-15",30900,84,"Prime","Declined"
"APP-CA6560113AFC","D1009","2026-05-16",41600,48,"Prime","Approved"
"APP-7870F478C541","D1009","2026-05-16",30800,72,"Prime","Declined"
"APP-6A164E8AE428","D1009","2026-05-16",32900,84,"Prime","Approved"
"APP-61E70A0B102C","D1009","2026-05-17",36500,72,"Near_Prime","Approved"
"APP-22AB044E1FEC","D1009","2026-05-17",38400,60,"Prime","Declined"
"APP-2C95748A4A92","D1009","2026-05-18",40600,72,"Prime","Declined"
"APP-F2FCD99450F6","D1009","2026-05-18",39600,60,"Prime","Approved"
"APP-63A6BCD627CB","D1009","2026-05-18",42400,72,"Prime","Booked"
"APP-B83E9BAF8D77","D1009","2026-05-19",36100,84,"Prime","Booked"
"APP-DF4FFA2F7A70","D1009","2026-05-19",33600,48,"Subprime","Booked"
"APP-2BC56D1B58CF","D1009","2026-05-19",44700,60,"Prime","Approved"
"APP-E7672AB8D97A","D1009","2026-05-19",44800,84,"Prime","Approved"
"APP-CB679CE4FE09","D1009","2026-05-20",37100,72,"Prime","Booked"
"APP-22D71E093C36","D1009","2026-05-20",21300,72,"Prime","Booked"
"APP-B299C7265690","D1009","2026-05-20",39300,72,"Near_Prime","Booked"
"APP-41FC2E00B52F","D1009","2026-05-20",29700,72,"Subprime","Booked"
"APP-43917D4D9A29","D1009","2026-05-21",29400,60,"Prime","Booked"
"APP-EF9EA45D7FE4","D1009","2026-05-21",35900,84,"Prime","Approved"
"APP-A5984DB16EB2","D1009","2026-05-21",31400,72,"Near_Prime","Approved"
"APP-C5CF5639F52F","D1009","2026-05-21",28900,72,"Near_Prime","Approved"
"APP-33D5579269A6","D1009","2026-05-22",33200,84,"Near_Prime","Declined"
"APP-E4C0FEFFBDED","D1009","2026-05-22",31100,84,"Subprime","Declined"
"APP-C88830A2858C","D1009","2026-05-22",41900,72,"Near_Prime","Booked"
"APP-B072DC4F68C6","D1009","2026-05-23",34900,48,"Prime","Booked"
"APP-52F4893788A8","D1009","2026-05-23",31900,72,"Near_Prime","Approved"
"APP-FD116E6CC1AB","D1009","2026-05-24",35000,84,"Near_Prime","Approved"
"APP-886C4FD8CA74","D1009","2026-05-24",38600,84,"Prime","Approved"
"APP-8BCECC66C82F","D1009","2026-05-25",43500,60,"Prime","Approved"
"APP-6A65D95F535E","D1009","2026-05-25",36200,84,"Prime","Approved"
"APP-B67F52829358","D1009","2026-05-25",42800,84,"Prime","Declined"
"APP-958FB594C6A5","D1009","2026-05-25",43300,72,"Prime","Declined"
"APP-031785CF2F67","D1009","2026-05-26",39300,60,"Prime","Declined"
"APP-DC6C4A11654F","D1009","2026-05-26",45200,72,"Prime","Approved"
"APP-776150B6233E","D1009","2026-05-26",44800,84,"Prime","Approved"
"APP-9FE756BDDB7B","D1009","2026-05-26",37000,60,"Prime","Booked"
"APP-AD0EE7C82481","D1009","2026-05-26",33100,60,"Subprime","Approved"
"APP-EF3235B4A8C8","D1009","2026-05-27",40300,72,"Prime","Approved"
"APP-E3B850B10589","D1009","2026-05-27",42600,60,"Prime","Declined"
"APP-7C39AC08B4DF","D1009","2026-05-27",34000,72,"Subprime","Booked"
"APP-593DA223F828","D1009","2026-05-27",32800,84,"Subprime","Booked"
"APP-8CB0060FF134","D1009","2026-05-28",49600,48,"Prime","Declined"
"APP-4DD6F10DE2BC","D1009","2026-05-28",35400,72,"Prime","Declined"
"APP-D28D590833B0","D1009","2026-05-28",30400,60,"Subprime","Approved"
"APP-955B71F99C27","D1009","2026-05-28",38900,84,"Near_Prime","Approved"
"APP-2833449C5BE8","D1009","2026-05-28",34600,72,"Prime","Booked"
"APP-E7CC8BC639F5","D1009","2026-05-29",33600,60,"Prime","Booked"
"APP-E82B3169688F","D1009","2026-05-29",30400,48,"Subprime","Approved"
"APP-7410A7654D17","D1009","2026-05-29",38800,60,"Subprime","Booked"
"APP-CDE9405B913D","D1009","2026-05-29",39900,72,"Prime","Approved"
"APP-FD05AAA3C9A5","D1009","2026-05-30",34200,84,"Prime","Booked"
"APP-E90B5628DCC6","D1009","2026-05-30",43400,84,"Prime","Declined"
"APP-8C433D4CAA6A","D1009","2026-05-31",34500,72,"Prime","Booked"
"APP-454ED140F6A9","D1009","2026-05-31",31600,84,"Near_Prime","Booked"
"APP-9674162EEC6D","D1009","2026-05-31",32500,48,"Prime","Booked"
"APP-9903AD4C343B","D1009","2026-06-01",29200,60,"Subprime","Declined"
"APP-1F8E47E1CB64","D1009","2026-06-01",23800,84,"Subprime","Approved"
"APP-299434C4C75A","D1009","2026-06-01",33100,72,"Prime","Approved"
"APP-D3E1FA181E7C","D1009","2026-06-01",39200,84,"Prime","Approved"
"APP-9F4B719E328D","D1009","2026-06-02",37100,72,"Near_Prime","Booked"
"APP-5B6C212F73CF","D1009","2026-06-02",37100,60,"Prime","Declined"
"APP-5AB7217F36FC","D1009","2026-06-02",27800,72,"Prime","Declined"
"APP-CA43A6B9EFB8","D1009","2026-06-02",41500,72,"Near_Prime","Declined"
"APP-D8DF692112C4","D1009","2026-06-03",45900,72,"Prime","Booked"
"APP-614AB51EEA7F","D1009","2026-06-03",44800,84,"Prime","Declined"
"APP-811125B1A506","D1009","2026-06-03",25400,72,"Prime","Booked"
"APP-018B4F894D93","D1009","2026-06-03",37900,60,"Near_Prime","Approved"
"APP-64D0C3336649","D1009","2026-06-04",41000,60,"Near_Prime","Booked"
"APP-E6F803EB8BDA","D1009","2026-06-04",35900,84,"Near_Prime","Declined"
"APP-130CFC5DA1BA","D1009","2026-06-04",48200,84,"Prime","Booked"
"APP-0205C8242437","D1009","2026-06-04",38900,72,"Prime","Approved"
"APP-41ED212651B6","D1009","2026-06-04",38600,72,"Near_Prime","Declined"
"APP-5E3425E31E57","D1009","2026-06-05",42700,84,"Near_Prime","Approved"
"APP-275431CEAA94","D1009","2026-06-05",37200,72,"Prime","Booked"
"APP-69BC4D4D75CA","D1009","2026-06-05",36500,72,"Prime","Booked"
"APP-DAA4E874B8BD","D1009","2026-06-05",26200,48,"Prime","Declined"
"APP-D82AC5488FF2","D1009","2026-06-06",33100,72,"Prime","Booked"
"APP-F2EDE5E844EE","D1009","2026-06-06",34900,72,"Near_Prime","Approved"
"APP-9A870F2A82D0","D1009","2026-06-07",38900,60,"Prime","Booked"
"APP-9ED101DB4E24","D1009","2026-06-07",31800,60,"Subprime","Booked"
"APP-F63DC453E543","D1009","2026-06-07",37200,84,"Prime","Booked"
"APP-A5723D6D658D","D1009","2026-06-08",48900,72,"Prime","Booked"
"APP-6154E12D8045","D1009","2026-06-08",35500,72,"Subprime","Booked"
"APP-FCA87683D945","D1009","2026-06-08",34600,84,"Prime","Booked"
"APP-368816C0AC59","D1009","2026-06-09",39100,72,"Prime","Approved"
"APP-FC1FDD026570","D1009","2026-06-09",42000,84,"Near_Prime","Declined"
"APP-AFAF6FC9E735","D1009","2026-06-09",35000,60,"Near_Prime","Booked"
"APP-D76A7549D248","D1009","2026-06-09",49900,72,"Prime","Approved"
"APP-1E1227B2C159","D1009","2026-06-10",25200,72,"Subprime","Booked"
"APP-E9ECD426D31A","D1009","2026-06-10",29600,84,"Prime","Declined"
"APP-67EADA841CC7","D1009","2026-06-10",32800,84,"Near_Prime","Approved"
"APP-5434CEBC473C","D1009","2026-06-10",33900,72,"Prime","Declined"
"APP-B6CF8CC85A82","D1009","2026-06-11",27900,84,"Subprime","Approved"
"APP-94C55A74754D","D1009","2026-06-11",35800,72,"Prime","Approved"
"APP-59B393FEAD29","D1009","2026-06-11",42500,48,"Prime","Approved"
"APP-AE58C5689374","D1009","2026-06-11",38700,84,"Prime","Booked"
"APP-D6BF76C288F5","D1009","2026-06-12",35400,84,"Prime","Approved"
"APP-3DD8854357A1","D1009","2026-06-12",39600,60,"Prime","Booked"
"APP-AB7A3FB67C97","D1009","2026-06-12",41000,72,"Prime","Declined"
"APP-E15B0E77AB6C","D1009","2026-06-12",39800,72,"Prime","Booked"
"APP-104101883650","D1009","2026-06-13",38200,48,"Prime","Declined"
"APP-44BF0855ADC3","D1009","2026-06-13",28800,60,"Prime","Booked"
"APP-F9DFA7253EB7","D1009","2026-06-14",41600,84,"Prime","Booked"
"APP-5BD470437DB4","D1009","2026-06-14",43700,72,"Prime","Declined"
"APP-09C090EC0061","D1009","2026-06-15",44300,84,"Prime","Booked"
"APP-7BDBF098FC38","D1009","2026-06-15",39000,72,"Prime","Booked"
"APP-96100574347C","D1009","2026-06-15",34800,72,"Near_Prime","Approved"
"APP-052DC5778744","D1009","2026-06-15",36500,72,"Prime","Declined"
"APP-E2AEFEEB22DC","D1009","2026-06-15",32500,72,"Prime","Declined"
"APP-917B593348D3","D1009","2026-06-16",47600,72,"Prime","Booked"
"APP-11E544876466","D1009","2026-06-16",37300,60,"Near_Prime","Booked"
"APP-6FC7828F50F2","D1009","2026-06-16",38200,72,"Near_Prime","Booked"
"APP-5B4710D49136","D1009","2026-06-16",29000,60,"Subprime","Booked"
"APP-AAE52FFE30A1","D1009","2026-06-17",35900,72,"Prime","Booked"
"APP-C3EB73850509","D1009","2026-06-17",43400,72,"Near_Prime","Approved"
"APP-E2FC67FA014D","D1009","2026-06-17",37700,72,"Prime","Approved"
"APP-84402B63C8AA","D1009","2026-06-17",36500,84,"Prime","Approved"
"APP-2234FA70549B","D1009","2026-06-18",34500,60,"Subprime","Approved"
"APP-A8E81F7D2FF6","D1009","2026-06-18",36100,72,"Prime","Booked"
"APP-C039603A7772","D1009","2026-06-18",41200,72,"Prime","Declined"
"APP-6D19939F2357","D1009","2026-06-18",28000,72,"Prime","Approved"
"APP-D2E573EA78C9","D1009","2026-06-18",34500,60,"Prime","Declined"
"APP-6BE38A30EAA2","D1009","2026-06-19",29700,84,"Near_Prime","Declined"
"APP-2F1BFABCAA69","D1009","2026-06-19",35200,72,"Prime","Declined"
"APP-C6EDE9AE6EA1","D1009","2026-06-19",31500,48,"Subprime","Approved"
"APP-7AE86B2DA0AD","D1009","2026-06-19",33300,84,"Subprime","Declined"
"APP-DEAC2706B873","D1009","2026-06-19",38500,60,"Prime","Booked"
"APP-EF717D61BA96","D1009","2026-06-20",44600,84,"Prime","Booked"
"APP-2759F2A61C2B","D1009","2026-06-20",41600,60,"Prime","Declined"
"APP-3CA5004B7D00","D1009","2026-06-21",39900,48,"Prime","Booked"
"APP-C8269793038F","D1009","2026-06-21",26700,60,"Subprime","Declined"
"APP-05A8FD890267","D1009","2026-06-22",43400,60,"Prime","Booked"
"APP-6BDBDEA7E618","D1009","2026-06-22",31100,72,"Prime","Declined"
"APP-ED94A1354A66","D1009","2026-06-22",29500,72,"Subprime","Booked"
"APP-1C8F048DB596","D1009","2026-06-22",28900,72,"Prime","Booked"
"APP-B42144154DAF","D1009","2026-06-23",41800,84,"Prime","Declined"
"APP-2734BCA01AED","D1009","2026-06-23",29500,72,"Near_Prime","Booked"
"APP-D766896202AC","D1009","2026-06-23",50800,84,"Prime","Declined"
"APP-DB52D00C29DA","D1009","2026-06-23",46100,72,"Prime","Booked"
"APP-2BFF383CEF02","D1009","2026-06-23",23800,60,"Subprime","Booked"
"APP-4F47F138C049","D1009","2026-06-24",32900,72,"Subprime","Booked"
"APP-6044EBB9B58E","D1009","2026-06-24",41400,84,"Prime","Booked"
"APP-F8BD1AC03F25","D1009","2026-06-24",31800,72,"Prime","Declined"
"APP-AC0797B13E34","D1009","2026-06-24",43100,48,"Prime","Booked"
"APP-99FCCF100823","D1009","2026-06-24",31700,84,"Prime","Declined"
