"CONTRACT_ID","APPLICATION_ID","DEALER_ID","CONTRACT_DATE","FUNDED_DATE","EXCEPTION_FLAG","EXCEPTION_TYPE"
"CON-7D8BAEAEBB53","APP-EFBFD016A90E","D1006","2026-06-08","2026-06-10",false,"None"
"CON-992D97FD9F4A","APP-B0E1E6335B01","D1003","2026-06-08","2026-06-09",false,"None"
"CON-81F9B1EAB40F","APP-AE40E3808FC1","D1003","2026-06-07","2026-06-08",false,"None"
"CON-70A1BF5092D6","APP-674C3DE2B18E","D1003","2026-06-07","2026-06-09",false,"None"
"CON-68D47B4DA067","APP-54CA82D65D3D","D1010","2026-06-07","2026-06-09",false,"None"
"CON-E4B6AA7F283E","APP-E12C396FAAE9","D1014","2026-06-09","2026-06-14",false,"None"
"CON-26ED1F3C2363","APP-51490F251594","D1003","2026-06-10","2026-06-11",false,"None"
"CON-7EF6C4CF5893","APP-7608DCDFBBEB","D1003","2026-06-08","2026-06-10",false,"None"
"CON-4FAF755172B9","APP-EF4355D00BA3","D1001","2026-06-09","2026-06-10",false,"None"
"CON-726E4FC714ED","APP-F39AC389B3E6","D1001","2026-06-10","2026-06-12",false,"None"
"CON-00FC0D132919","APP-41A6B7B72593","D1001","2026-06-08","2026-06-09",false,"None"
"CON-C9454B972C1F","APP-0AA336D16E63","D1001","2026-06-10","2026-06-11",false,"None"
"CON-3E8C51C150B6","APP-9495A97A5A14","D1001","2026-06-08","2026-06-09",false,"None"
"CON-B631D53086B3","APP-F54B53D30550","D1001","2026-06-10","2026-06-12",false,"None"
"CON-1DE72FC71020","APP-A5723D6D658D","D1009","2026-06-09","2026-06-12",false,"None"
"CON-D7C4B30C0FD0","APP-6154E12D8045","D1009","2026-06-10","2026-06-11",false,"None"
"CON-3255C8CA6FA6","APP-FCA87683D945","D1009","2026-06-08","2026-06-09",false,"None"
"CON-2C0B6F229D7C","APP-C99499BE692B","D1006","2026-06-09","2026-06-12",false,"None"
"CON-5047DC7A332E","APP-21CD9DBE47C9","D1005","2026-06-10","2026-06-11",false,"None"
"CON-385CDE70F4C4","APP-FDE47E18F29B","D1005","2026-06-08","2026-06-09",false,"None"
"CON-3F85B9D91E55","APP-70D446B7116B","D1002","2026-06-09","2026-06-10",false,"None"
"CON-02E6E8327145","APP-9ABD7AC9C5C3","D1002","2026-06-08","2026-06-10",false,"None"
"CON-7EA924AAB5CC","APP-15625F202870","D1002","2026-06-09","2026-06-10",false,"None"
"CON-804F1FA2C51E","APP-429BE6AE5EA1","D1002","2026-06-10","2026-06-11",false,"None"
"CON-AB9CF2047A3C","APP-757308873102","D1012","2026-06-09","2026-06-12",false,"None"
"CON-87EFA7218DA7","APP-E027C49B8A81","D1010","2026-06-09","2026-06-14",true,"Document_Error"
"CON-241528C93F05","APP-E4BD739D5CF1","D1010","2026-06-08","2026-06-10",false,"None"
"CON-4DA538440B1A","APP-70AF5AFA09BD","D1003","2026-06-08","2026-06-10",false,"None"
"CON-C6410477E7ED","APP-C5BC3408EC4C","D1006","2026-06-10","2026-06-15",true,"Income_Verification"
"CON-EBFF60E5D816","APP-2F7C4F6B85C8","D1004","2026-06-10","2026-06-11",false,"None"
"CON-9D14AB823B90","APP-76D0BBA95D66","D1004","2026-06-09","2026-06-10",false,"None"
"CON-41EED2F53EA2","APP-475480BD1A4F","D1004","2026-06-08","2026-06-09",false,"None"
"CON-BA3414B571FB","APP-6636AF8EEB43","D1007","2026-06-08","2026-06-11",false,"None"
"CON-F0D011C634CA","APP-24B4BF199768","D1011","2026-06-09","2026-06-13",false,"None"
"CON-9DD722F68BB8","APP-155AB1FDF8CC","D1011","2026-06-08","2026-06-11",true,"Document_Error"
"CON-9CC537CC0E55","APP-9CFD76917AC1","D1004","2026-06-10","2026-06-11",false,"None"
"CON-6CF4FF3D8665","APP-F4DD3956EE00","D1003","2026-06-10","2026-06-12",false,"None"
"CON-2B2CB93EBE9B","APP-0D022A8009DD","D1005","2026-06-08","2026-06-10",false,"None"
"CON-32ED660809BA","APP-4CE0060807B1","D1013","2026-06-10","2026-06-14",true,"Income_Verification"
"CON-4ADC6F772191","APP-8EBA7D432B02","D1014","2026-06-09","2026-06-12",false,"None"
"CON-8570554D728A","APP-290581480B21","D4471","2026-06-10","2026-06-22",true,"Document_Error"
"CON-B7F2229FE164","APP-B54F6661D4A7","D4471","2026-06-09","2026-06-15",true,"Proof_Of_Residence"
"CON-B60C17C66419","APP-A7116A0EA1BD","D4471","2026-06-08","2026-06-12",false,"None"
"CON-685FED3C2E60","APP-D68EF61C501F","D4471","2026-06-10","2026-06-16",false,"None"
"CON-B38D2BBFF653","APP-E62A2B97738A","D1005","2026-06-08","2026-06-09",false,"None"
"CON-CA16331A001F","APP-9C8D21A70013","D1008","2026-06-09","2026-06-11",false,"None"
"CON-EB22F36AFF89","APP-32C676144990","D1004","2026-06-11","2026-06-12",false,"None"
"CON-ED85580FA809","APP-53326592085E","D1004","2026-06-11","2026-06-12",false,"None"
"CON-412473E9C7FB","APP-AAF20908387E","D1004","2026-06-09","2026-06-10",false,"None"
"CON-788F18526965","APP-AFA56C7DFF80","D1004","2026-06-10","2026-06-12",false,"None"
"CON-0B9FD7F1CEC6","APP-EF9A77863970","D1004","2026-06-10","2026-06-12",false,"None"
"CON-5CD5DA197441","APP-6225074941AF","D1001","2026-06-09","2026-06-11",false,"None"
"CON-AA1B1550A719","APP-7B72D53630C1","D1004","2026-06-09","2026-06-10",false,"None"
"CON-DAEA36091F74","APP-D6F32D08C0C2","D1004","2026-06-09","2026-06-10",false,"None"
"CON-D6671416CAF2","APP-AAF0124B58E9","D1004","2026-06-10","2026-06-12",false,"None"
"CON-82AC011A28F7","APP-7AF55AC73C19","D1001","2026-06-09","2026-06-13",true,"Proof_Of_Residence"
"CON-AAF2B958084C","APP-A5049F547679","D1001","2026-06-11","2026-06-13",false,"None"
"CON-B92B963E2314","APP-41C0EDDCCA10","D1004","2026-06-09","2026-06-10",false,"None"
"CON-82DA4625ECD9","APP-2DCE150B6166","D1013","2026-06-09","2026-06-17",true,"Document_Error"
"CON-127DB62A37CF","APP-FF31E2779FF3","D1001","2026-06-09","2026-06-11",true,"Proof_Of_Residence"
"CON-EE2CF2783282","APP-7915797539F6","D1006","2026-06-09","2026-06-11",false,"None"
"CON-9BBA4B1B4A9C","APP-526D19B2FAAF","D1006","2026-06-11","2026-06-14",false,"None"
"CON-4AC60ED301D8","APP-C2502662FB17","D4471","2026-06-11","2026-06-16",false,"None"
"CON-50334011095F","APP-EEDF508A7872","D1012","2026-06-10","2026-06-11",false,"None"
"CON-3E3CF22F549A","APP-A85FADAFD276","D1012","2026-06-11","2026-06-13",false,"None"
"CON-A38597666A0D","APP-AFAF6FC9E735","D1009","2026-06-10","2026-06-12",false,"None"
"CON-906946F3B360","APP-0347F1BCBEA9","D4471","2026-06-11","2026-06-18",false,"None"
"CON-B057D8127F25","APP-A7CE0B6D2AFE","D1002","2026-06-09","2026-06-10",false,"None"
"CON-1F78FBD4453D","APP-661E24F31DBD","D1002","2026-06-09","2026-06-11",false,"None"
"CON-19FA4AF5BC2E","APP-0696CB2509D4","D1002","2026-06-09","2026-06-11",false,"None"
"CON-69C29A35CC0E","APP-EB6B75510A38","D1002","2026-06-10","2026-06-12",false,"None"
"CON-7D5DB563AC5B","APP-A359107AED63","D1002","2026-06-09","2026-06-10",false,"None"
"CON-580E32DFAF2C","APP-E6A198309667","D1015","2026-06-11","2026-06-16",true,"Proof_Of_Residence"
"CON-F3490AD7CDFC","APP-0C2C33C14808","D1008","2026-06-10","2026-06-12",false,"None"
"CON-77B9909DFBC1","APP-B4EA2E52DE1C","D1008","2026-06-11","2026-06-15",false,"None"
"CON-3F9A58C0BF63","APP-FAC039793861","D1005","2026-06-10","2026-06-12",false,"None"
"CON-B691B9D5785D","APP-15CEBFB91A4D","D1005","2026-06-10","2026-06-12",true,"Income_Verification"
"CON-861522CBEC17","APP-929CF2272F0C","D1005","2026-06-10","2026-06-11",false,"None"
"CON-8B907A7C0FA9","APP-CCD27DC02E72","D1005","2026-06-10","2026-06-15",true,"Document_Error"
"CON-BFB5B2A1F026","APP-23B663BFE00A","D1005","2026-06-10","2026-06-11",false,"None"
"CON-0004D82848C6","APP-BC3BCC7970EA","D1005","2026-06-10","2026-06-11",false,"None"
"CON-9623D3661D6C","APP-FE73B62D3D8B","D1010","2026-06-09","2026-06-12",false,"None"
"CON-F50347879373","APP-D01C4D38885A","D1003","2026-06-11","2026-06-13",false,"None"
"CON-AED277301981","APP-B8FFF361EA70","D1003","2026-06-10","2026-06-11",false,"None"
"CON-0A71A2FCF7C2","APP-D2B820596325","D1007","2026-06-09","2026-06-11",false,"None"
"CON-915DE038B8B4","APP-07D0024BB3EC","D1011","2026-06-11","2026-06-15",false,"None"
"CON-6839DA9B476C","APP-DEEA143A0E12","D1003","2026-06-10","2026-06-11",false,"None"
"CON-1EF74CB6EAFC","APP-5CFFFCE53D2F","D1004","2026-06-11","2026-06-13",false,"None"
"CON-0C1A6479D5E4","APP-86C4E2DA961D","D1003","2026-06-10","2026-06-11",false,"None"
"CON-ACB80E70D339","APP-B53623989BE4","D1003","2026-06-09","2026-06-11",false,"None"
"CON-6773804EC1F6","APP-37621E44FBD1","D1015","2026-06-12","2026-06-15",false,"None"
"CON-E5FA0ACBF646","APP-6640DD3AD026","D1001","2026-06-10","2026-06-15",true,"Document_Error"
"CON-9D4B16877CDA","APP-B5BC9A7D9544","D1001","2026-06-10","2026-06-12",false,"None"
"CON-106E76526371","APP-2940B2AC86EA","D1001","2026-06-10","2026-06-11",false,"None"
"CON-30A52140E874","APP-F01C06D3AA08","D1001","2026-06-12","2026-06-14",false,"None"
"CON-1935D055B77A","APP-85BD95AA62B9","D1001","2026-06-12","2026-06-13",false,"None"
"CON-56E318B73DFF","APP-0A0470C3FD9B","D1002","2026-06-10","2026-06-11",false,"None"
"CON-503120A648E8","APP-E876E0287863","D1002","2026-06-10","2026-06-11",false,"None"
"CON-429DD7A8E6B7","APP-67982495BE07","D4471","2026-06-12","2026-06-17",false,"None"
"CON-4979467F87F3","APP-732A55B247AA","D4471","2026-06-11","2026-06-17",true,"Document_Error"
"CON-75B8F8A93133","APP-A23937CDEBBE","D4471","2026-06-11","2026-06-18",false,"None"
"CON-2521B5F198CA","APP-FE374C2C387F","D4471","2026-06-12","2026-06-16",false,"None"
"CON-E6B047BE777D","APP-BEF06DE134B5","D4471","2026-06-10","2026-06-15",false,"None"
"CON-D7A9839F36FA","APP-363AC6622562","D1008","2026-06-12","2026-06-19",true,"Income_Verification"
"CON-69CBEBD80360","APP-13963055850C","D1003","2026-06-10","2026-06-11",false,"None"
"CON-995246A0C7D7","APP-CAD4745C590D","D1003","2026-06-10","2026-06-11",false,"None"
"CON-598E64161573","APP-8BE004F31A0A","D1003","2026-06-12","2026-06-15",true,"Document_Error"
"CON-C1AA3E81C46A","APP-5F88F2B8D6DC","D1011","2026-06-11","2026-06-16",true,"Document_Error"
"CON-6FC8EA469F09","APP-81B664FE6463","D1007","2026-06-12","2026-06-14",false,"None"
"CON-F53A8F004758","APP-1E1227B2C159","D1009","2026-06-11","2026-06-12",false,"None"
"CON-2F7F420A36D9","APP-A838E47515FC","D1005","2026-06-11","2026-06-12",false,"None"
"CON-DCBDBE403A7E","APP-3EE1059C320D","D1012","2026-06-10","2026-06-12",false,"None"
"CON-D4CA150CB75A","APP-C679D02D014E","D1005","2026-06-12","2026-06-13",false,"None"
"CON-B77736661477","APP-CC6934B9BE1C","D1005","2026-06-12","2026-06-14",false,"None"
"CON-0E489ED05A5D","APP-1382E1882B6F","D1005","2026-06-12","2026-06-14",false,"None"
"CON-3B2BF8707C35","APP-728E11ED8C2F","D1004","2026-06-12","2026-06-14",false,"None"
"CON-E00A52E34DC3","APP-D55E6D47556E","D1004","2026-06-11","2026-06-12",false,"None"
"CON-35E7FB9EEE24","APP-DF939D93D4D5","D1010","2026-06-10","2026-06-14",false,"None"
"CON-ED5B88652D2E","APP-5D41F883444C","D1006","2026-06-11","2026-06-12",false,"None"
"CON-250883DC0EED","APP-1FBFED735B45","D1008","2026-06-10","2026-06-13",false,"None"
"CON-F290DE71360B","APP-0BE4C03456B7","D1001","2026-06-13","2026-06-15",false,"None"
"CON-5D156DE0F646","APP-DC94889BF0A6","D1011","2026-06-12","2026-06-15",false,"None"
"CON-694F247AE84B","APP-0C1EE0C471C9","D1004","2026-06-13","2026-06-15",false,"None"
"CON-58150052A902","APP-B732A03240AD","D1004","2026-06-12","2026-06-13",false,"None"
"CON-1A0CCE46B901","APP-A3659B062E13","D1010","2026-06-11","2026-06-15",false,"None"
"CON-4D785540E210","APP-4ABEC75E8462","D1001","2026-06-12","2026-06-14",false,"None"
"CON-65167A03D0BF","APP-5E146FD47809","D1001","2026-06-12","2026-06-14",false,"None"
"CON-A2D29FF4AB8C","APP-B71B28A2B7FC","D1001","2026-06-11","2026-06-13",false,"None"
"CON-E7B1B302603B","APP-057F7CEF6A62","D1011","2026-06-13","2026-06-16",false,"None"
"CON-B83A59301F5D","APP-4A845BFA8A38","D1002","2026-06-12","2026-06-15",false,"None"
"CON-F2D4CB261FB6","APP-2760A4453068","D1010","2026-06-12","2026-06-16",false,"None"
"CON-6BBB634C573B","APP-C8FFF58B24AD","D1010","2026-06-12","2026-06-14",false,"None"
"CON-D3C9EC95AC92","APP-7BE1945E1DEB","D1003","2026-06-13","2026-06-15",false,"None"
"CON-D302C4132241","APP-E0FBA2028CBA","D1003","2026-06-12","2026-06-13",false,"None"
"CON-D83D9834F0EE","APP-978B4ED127D8","D1003","2026-06-12","2026-06-13",false,"None"
"CON-89B82CD5CCC3","APP-B8F70278F038","D1003","2026-06-13","2026-06-14",false,"None"
"CON-2A168D5CE833","APP-2498F607D55F","D1012","2026-06-13","2026-06-15",false,"None"
"CON-2D4A9E8BCDA0","APP-86FD187828E1","D1012","2026-06-11","2026-06-13",false,"None"
"CON-8A7A6AE4E6F0","APP-99D9A6A07452","D1015","2026-06-11","2026-06-13",false,"None"
"CON-873EBED0B321","APP-CCDEF43621E2","D1002","2026-06-11","2026-06-13",false,"None"
"CON-0D08D4CFA3F1","APP-FE1C29CDFBDC","D1002","2026-06-11","2026-06-12",false,"None"
"CON-00C0C79BC1EC","APP-3E24BAE2B118","D1002","2026-06-11","2026-06-12",false,"None"
"CON-8CFB05FAC61E","APP-F95983D8E24C","D4471","2026-06-11","2026-06-17",false,"None"
"CON-B332A34B3514","APP-BD7FEB3A4E8E","D4471","2026-06-13","2026-06-20",false,"None"
"CON-44A707733040","APP-607B9ECE82B8","D1007","2026-06-12","2026-06-15",false,"None"
"CON-7BE07E876145","APP-FD1528CE2F87","D1005","2026-06-13","2026-06-15",true,"Document_Error"
"CON-C717D6565D59","APP-09B3CD789FA8","D1005","2026-06-11","2026-06-12",false,"None"
"CON-4E591506E4F2","APP-D6872532FA1D","D1005","2026-06-12","2026-06-14",false,"None"
"CON-3582161B88FC","APP-C3E8B63BA6D3","D1005","2026-06-13","2026-06-14",false,"None"
"CON-28DB8401F315","APP-F0339CCA8BE0","D1005","2026-06-13","2026-06-15",false,"None"
"CON-DA0DC0B4A1CA","APP-53FCC0849B64","D1002","2026-06-13","2026-06-15",false,"None"
"CON-686C64158BC6","APP-4FB84C46C477","D1005","2026-06-11","2026-06-12",false,"None"
"CON-27CA1ECCC23A","APP-F5EF46D553FA","D1005","2026-06-13","2026-06-15",false,"None"
"CON-4CFD7509F0D6","APP-84662B5186D3","D1005","2026-06-11","2026-06-12",false,"None"
"CON-2B276396061A","APP-D499251FB573","D1006","2026-06-12","2026-06-17",true,"Document_Error"
"CON-5439DFF9AE43","APP-D64657E5A917","D1006","2026-06-12","2026-06-13",false,"None"
"CON-D4B4EBA97EB8","APP-4165D9595629","D1006","2026-06-12","2026-06-14",false,"None"
"CON-D8C262A7A0D2","APP-C97634536B0E","D1008","2026-06-13","2026-06-17",false,"None"
"CON-A5B42598A53F","APP-AE58C5689374","D1009","2026-06-12","2026-06-13",false,"None"
"CON-1AA45A218A5C","APP-E15505A8EF7C","D1003","2026-06-12","2026-06-13",false,"None"
"CON-B249273050A6","APP-DEBAEA2F8421","D1007","2026-06-14","2026-06-17",false,"None"
"CON-156B96C19A62","APP-5B311237D24E","D1010","2026-06-12","2026-06-19",true,"Document_Error"
"CON-FE9E71FAB5C8","APP-030DFE6CB0CD","D1007","2026-06-12","2026-06-14",false,"None"
"CON-8D36C6D614D2","APP-E3BEC7A7E70F","D1007","2026-06-12","2026-06-13",false,"None"
"CON-ADA8C705B8D2","APP-2314B73EC2BA","D1003","2026-06-12","2026-06-13",false,"None"
"CON-E9E0124086EA","APP-3DD8854357A1","D1009","2026-06-14","2026-06-17",false,"None"
"CON-A8BF13313856","APP-6EBCB9FDD1EA","D1003","2026-06-14","2026-06-18",true,"Proof_Of_Residence"
"CON-FB6D0AF86FC7","APP-D1FB079BC3D0","D1010","2026-06-13","2026-06-16",false,"None"
"CON-64014903D05B","APP-3ED081787D7A","D1002","2026-06-13","2026-06-15",false,"None"
"CON-FA89464824EB","APP-E3A551D57314","D1002","2026-06-13","2026-06-14",false,"None"
"CON-99FEFD3B639A","APP-8812F48CD084","D1002","2026-06-12","2026-06-13",false,"None"
"CON-E15E6FEEBFEC","APP-00E73FE6E547","D1001","2026-06-14","2026-06-15",false,"None"
"CON-3CD9518488E6","APP-3F4C23A77F83","D1005","2026-06-12","2026-06-13",false,"None"
"CON-F4474E716381","APP-4B81E36B0787","D1005","2026-06-13","2026-06-14",false,"None"
"CON-A6192AA2215D","APP-659C7817B83B","D1008","2026-06-14","2026-06-17",false,"None"
"CON-1935094E485A","APP-6BE85CCAD9BD","D1008","2026-06-13","2026-06-20",true,"Document_Error"
"CON-76CBDF6D5C0E","APP-B4BD70A41AC2","D1003","2026-06-12","2026-06-13",false,"None"
"CON-2B2EA28C6BF2","APP-799F294D3998","D1004","2026-06-13","2026-06-15",true,"Income_Verification"
"CON-C507717A4C83","APP-536BDC9B5DEB","D1012","2026-06-14","2026-06-17",false,"None"
"CON-71A54288DCD2","APP-792B82E3646A","D1004","2026-06-14","2026-06-16",false,"None"
"CON-8DBA50148E31","APP-A3C17247BC09","D1004","2026-06-13","2026-06-15",false,"None"
"CON-309E40311282","APP-72DC5B21BA8F","D1004","2026-06-12","2026-06-13",false,"None"
"CON-D864DDE55718","APP-9CA1E50BFF8B","D1004","2026-06-12","2026-06-14",false,"None"
"CON-15689BB152F9","APP-C74E13837F35","D1004","2026-06-12","2026-06-16",true,"Proof_Of_Residence"
"CON-E9C8C0F803F2","APP-177D300959C9","D1004","2026-06-13","2026-06-15",false,"None"
"CON-56B03FEA5796","APP-18A162CBC1BB","D1004","2026-06-14","2026-06-20",true,"Proof_Of_Residence"
"CON-1BEB5B94FD24","APP-958AEB7BB44F","D1006","2026-06-12","2026-06-15",false,"None"
"CON-75CE2B5542A9","APP-E15B0E77AB6C","D1009","2026-06-14","2026-06-17",false,"None"
"CON-A6F2B7B3BB93","APP-5DAD78EC609A","D1001","2026-06-12","2026-06-13",false,"None"
"CON-9671DFFC3FA5","APP-DC1AC9701239","D1004","2026-06-14","2026-06-16",false,"None"
"CON-E2097C410629","APP-582E689C4449","D1004","2026-06-12","2026-06-13",false,"None"
"CON-783FD485BE44","APP-B97452078FB3","D1001","2026-06-13","2026-06-14",false,"None"
"CON-2A0579C6AE93","APP-552347F64FA7","D1011","2026-06-14","2026-06-16",false,"None"
"CON-BDC374AE405E","APP-0DEA66A7535C","D1011","2026-06-13","2026-06-15",false,"None"
"CON-A2ECE3CE165E","APP-EA98CA934CEE","D1001","2026-06-12","2026-06-14",false,"None"
"CON-258CA944C861","APP-CC0E365A6CBC","D1011","2026-06-14","2026-06-17",false,"None"
"CON-249FB2E20E22","APP-E796CB3B0781","D1001","2026-06-14","2026-06-15",false,"None"
"CON-7AD10925312C","APP-A115123C891C","D4471","2026-06-14","2026-06-17",false,"None"
"CON-8E01510D4FFC","APP-B0C8290DB1A9","D4471","2026-06-12","2026-06-20",true,"Income_Verification"
"CON-9958EAEBF21D","APP-C3E8D009E559","D4471","2026-06-12","2026-06-18",false,"None"
"CON-11E4EE66348C","APP-1BFBB51B4CE3","D1013","2026-06-12","2026-06-17",true,"Income_Verification"
"CON-FDE3637A6B2E","APP-1C7BAB84F3B0","D1005","2026-06-13","2026-06-15",false,"None"
"CON-C3FD1410DE90","APP-F7C4DAD72EF9","D1008","2026-06-14","2026-06-17",false,"None"
"CON-D5B596E9238B","APP-0BDDBDA48DE8","D1008","2026-06-14","2026-06-17",false,"None"
"CON-9168AA7D9421","APP-AFB7564162B3","D1003","2026-06-14","2026-06-15",false,"None"
"CON-210E5DC0D4E2","APP-ECB8FB21CAE8","D1012","2026-06-13","2026-06-17",false,"None"
"CON-F82783B48276","APP-9E8650FF2FBD","D1005","2026-06-15","2026-06-17",false,"None"
"CON-BDB2E63865AE","APP-46A21C9A2E4F","D1005","2026-06-13","2026-06-14",false,"None"
"CON-61B07976A1E6","APP-151A89C660BC","D1004","2026-06-14","2026-06-15",false,"None"
"CON-1E8BF0E28368","APP-76B756076744","D1010","2026-06-13","2026-06-15",false,"None"
"CON-D0BC8980BFC0","APP-837AE21A3634","D1013","2026-06-15","2026-06-21",false,"None"
"CON-BC116C6EA14D","APP-6EFC15A2EAD1","D1003","2026-06-15","2026-06-18",true,"Document_Error"
"CON-6549EA200CC5","APP-4BB037FE68A1","D1003","2026-06-15","2026-06-16",false,"None"
"CON-3BEAEA1A9AF6","APP-CEE3870C45D4","D1001","2026-06-13","2026-06-14",false,"None"
"CON-D75C9A09A4EA","APP-44BF0855ADC3","D1009","2026-06-14","2026-06-17",false,"None"
"CON-B5AEBB652E61","APP-28A1CBEBEFF8","D1002","2026-06-13","2026-06-14",false,"None"
"CON-70D9A3C7FFEC","APP-C3C477B1AE97","D1002","2026-06-15","2026-06-16",false,"None"
"CON-FD72A43D398C","APP-83106D9755C2","D1002","2026-06-14","2026-06-16",false,"None"
"CON-06C52076AABC","APP-A4FCEEB569A9","D1008","2026-06-14","2026-06-16",false,"None"
"CON-FF74F260F370","APP-5AF2E1AC80C3","D1001","2026-06-15","2026-06-16",false,"None"
"CON-6DE1732FC757","APP-B9FD5B58E836","D1011","2026-06-15","2026-06-16",false,"None"
"CON-EDA26CB7CE7D","APP-DAACA51FE2EA","D1005","2026-06-15","2026-06-17",false,"None"
"CON-E2E452872364","APP-719D4EB6F372","D1012","2026-06-14","2026-06-17",false,"None"
"CON-68B133DDA251","APP-4C4E9A070F40","D1005","2026-06-15","2026-06-17",false,"None"
"CON-7C9A5F511C54","APP-5CA0C013F176","D1005","2026-06-16","2026-06-17",false,"None"
"CON-D19BD0C82B7D","APP-0288C818B857","D1005","2026-06-14","2026-06-16",false,"None"
"CON-75FC0A5ADED5","APP-7E194A6C579C","D1005","2026-06-16","2026-06-18",false,"None"
"CON-8781AE14C617","APP-68B3CD3EC729","D1006","2026-06-16","2026-06-17",false,"None"
"CON-B4DDBD0607E7","APP-6D877AFDF3E4","D1001","2026-06-16","2026-06-17",false,"None"
"CON-6BE938346C9C","APP-D618FCA24FE2","D1008","2026-06-16","2026-06-22",true,"Income_Verification"
"CON-BA5D7F163677","APP-9B7D0570ADCD","D1012","2026-06-15","2026-06-17",false,"None"
"CON-1C6583792EBE","APP-2CA355182215","D1010","2026-06-14","2026-06-16",false,"None"
"CON-BBB298BDA22B","APP-269CABCF18A0","D1013","2026-06-15","2026-06-20",false,"None"
"CON-44BC7C7B6083","APP-F9DFA7253EB7","D1009","2026-06-14","2026-06-15",false,"None"
"CON-1D7A611F32A4","APP-5F0543ED2367","D1003","2026-06-15","2026-06-17",false,"None"
"CON-1A05723F9368","APP-6FBC5994A5C7","D1003","2026-06-15","2026-06-16",false,"None"
"CON-1DF56C5BFA40","APP-92C118AE8C46","D1004","2026-06-14","2026-06-16",false,"None"
"CON-DD1A8EE93B9C","APP-EE8200261C58","D1007","2026-06-14","2026-06-16",false,"None"
"CON-21C19EE01649","APP-A374DDEA705F","D1007","2026-06-16","2026-06-18",false,"None"
"CON-2C2830AD3F02","APP-6F15F754F41C","D1002","2026-06-15","2026-06-17",false,"None"
"CON-F0986EF7D191","APP-B36E3F8BBEB4","D4471","2026-06-15","2026-06-21",false,"None"
"CON-D73B3991D4D7","APP-84F6D7FD6144","D1006","2026-06-17","2026-06-21",false,"None"
"CON-9D11E9A875FD","APP-006AD5963C0A","D4471","2026-06-17","2026-06-20",false,"None"
"CON-F0033F6DF69D","APP-C47FA7F567EF","D4471","2026-06-15","2026-06-24",true,"Document_Error"
"CON-8D0D52E04739","APP-F3CF8C48D473","D1001","2026-06-15","2026-06-17",false,"None"
"CON-51C4499D0AE7","APP-F324CAA98D38","D4471","2026-06-16","2026-06-24",true,"Document_Error"
"CON-5FCA7AB20EB6","APP-EF0BD643F9FF","D4471","2026-06-17","2026-06-23",true,"Income_Verification"
"CON-F109E4F199C3","APP-08F5BBA0D3A1","D4471","2026-06-17","2026-06-22",false,"None"
"CON-0D3284CA8644","APP-81B015A34EB8","D1005","2026-06-16","2026-06-17",false,"None"
"CON-D919EA6209D7","APP-1DF129A4332C","D1005","2026-06-15","2026-06-20",true,"Income_Verification"
"CON-884E6E0B007A","APP-EB53CF2E2E9B","D1005","2026-06-15","2026-06-17",false,"None"
"CON-0A0E1F082726","APP-0EBA3EC80575","D1005","2026-06-16","2026-06-18",false,"None"
"CON-CE04C9217C08","APP-3D0C9276290D","D1005","2026-06-16","2026-06-18",false,"None"
"CON-6E6ED7063E43","APP-F5FFB4370343","D1002","2026-06-16","2026-06-18",false,"None"
"CON-E1F287067588","APP-A3E763DD6158","D1002","2026-06-17","2026-06-19",false,"None"
"CON-0D728DF794C4","APP-6B636916C774","D1005","2026-06-17","2026-06-21",true,"Document_Error"
"CON-93ADF792B753","APP-0EA759AF57AF","D1005","2026-06-16","2026-06-18",true,"Income_Verification"
"CON-9D7903B99D00","APP-71E4D2DF57B0","D1002","2026-06-15","2026-06-16",false,"None"
"CON-89838C1989A6","APP-03C235932F0B","D1002","2026-06-17","2026-06-18",false,"None"
"CON-5AD8941E8BDD","APP-3D2D10EF0B4A","D1004","2026-06-17","2026-06-19",false,"None"
"CON-A7F72BE28380","APP-606531ED4D0C","D1013","2026-06-15","2026-06-21",true,"Document_Error"
"CON-53D3A33E6800","APP-09C090EC0061","D1009","2026-06-15","2026-06-17",false,"None"
"CON-BCA5E2EA0648","APP-C6A720E12E1A","D1002","2026-06-17","2026-06-18",false,"None"
"CON-4DCD20A23195","APP-B1254C370F90","D1002","2026-06-16","2026-06-17",false,"None"
"CON-E696DD7D56E7","APP-6A19878A1A69","D1002","2026-06-17","2026-06-18",false,"None"
"CON-BB306AE94CA8","APP-7BDBF098FC38","D1009","2026-06-17","2026-06-20",false,"None"
"CON-C1D3340BB374","APP-7FC5C8F68D00","D1014","2026-06-15","2026-06-18",false,"None"
"CON-EEA4AC3D260B","APP-2D7EFBBB504B","D1008","2026-06-16","2026-06-19",false,"None"
"CON-D0843F999DC8","APP-91C562C9A526","D1003","2026-06-17","2026-06-18",false,"None"
"CON-EB52055D3214","APP-383CD1761B12","D1003","2026-06-15","2026-06-17",false,"None"
"CON-DCA44792224A","APP-F1785B35D183","D1003","2026-06-16","2026-06-19",false,"None"
"CON-437CF3ADDF4D","APP-A5CFB48B9734","D1004","2026-06-17","2026-06-19",false,"None"
"CON-B8A540BF5098","APP-8DD2E4F470F6","D1003","2026-06-16","2026-06-18",false,"None"
"CON-177B2E46525C","APP-C3063BF3B9B0","D1003","2026-06-17","2026-06-19",false,"None"
"CON-319281E5266F","APP-21E23BBAA574","D1011","2026-06-15","2026-06-18",false,"None"
